Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction dérivée,Correction intégrale,PWM signal,PWM signal clipped
75,77.961,1:45:31,54.0816,1800,2.96099,0,-181.784,74,0
75,78.5919,1:45:37,62.5641,1800,3.5919,0,-121.919,163,163
75,79.5316,1:45:42,62.5641,1800,4.5316,0,-46.3923,282,255
75,79.6256,1:45:47,62.5641,1800,4.62556,0,30.7004,363,255
75,79.0506,1:45:52,54.1237,1800,4.05056,0,98.2098,404,255
75,78.6035,1:45:57,54.1237,1800,3.60347,0,158.268,444,255
75,78.5101,1:46:2,54.1237,1800,3.51006,0,216.769,498,255
75,78.0624,1:46:8,61.8785,1800,3.06242,0,267.809,528,255
75,77.7742,1:46:13,61.8785,1800,2.77415,0,314.045,561,255
75,77.4044,1:46:18,61.8785,1800,2.40443,0,354.118,584,255
75,76.8804,1:46:23,63.7306,1800,1.88045,0,385.459,591,255
75,76.7307,1:46:28,63.7306,1800,1.73065,0,414.303,613,255
75,76.3261,1:46:33,63.7306,1800,1.32607,0,436.405,617,255
75,76.0421,1:46:39,54.9223,1800,1.04211,0,453.773,621,255
75,75.6728,1:46:44,54.9223,1800,0.672813,0,464.987,615,255
75,75.5385,1:46:49,54.9223,1800,0.538483,0,473.961,618,255
75,75.0867,1:46:54,60.733,1800,0.0867462,0,475.407,599,255
75,74.7981,1:46:59,60.733,1800,-0.20192,-0,472.042,582,255
75,74.6231,1:47:4,60.733,1800,-0.376884,-0,465.76,568,255
75,74.703,1:47:10,55.3299,1800,-0.296989,-0,460.811,567,255
75,74.5162,1:47:15,55.3299,1800,-0.483803,-0,452.747,550,255
75,74.0105,1:47:20,55.3299,1800,-0.989479,-0,436.256,510,255
75,74.1061,1:47:25,60.9375,1800,-0.893944,-0,421.357,500,255
75,74.213,1:47:30,60.9375,1800,-0.786995,-0,408.24,492,255
75,73.8828,1:47:35,60.9375,1800,-1.1172,-0,389.62,458,255
75,73.5089,1:47:41,55.2083,1800,-1.49112,-0,364.768,416,255
75,73.2767,1:47:46,55.2083,1800,-1.72331,-0,336.046,376,255
75,73.497,1:47:51,55.2083,1800,-1.50303,-0,310.996,361,255
75,73.2755,1:47:56,53.5714,1800,-1.7245,-0,282.254,322,255
75,73.2047,1:48:1,53.5714,1800,-1.79535,-0,252.332,289,255
75,72.8567,1:48:6,53.5714,1800,-2.14333,-0,216.609,238,238
75,72.6271,1:48:12,55,1800,-2.37293,-0,177.061,187,187
75,72.5554,1:48:17,55,1800,-2.4446,-0,136.317,143,143
75,73.0352,1:48:22,55,1800,-1.96476,-0,103.571,133,133
75,73.0832,1:48:27,54.6392,1800,-1.91677,-0,71.6251,103,0
75,73.6237,1:48:32,54.6392,1800,-1.37627,-0,48.6872,105,0
75,74.9927,1:48:37,54.6392,1800,-0.00733185,-0,48.565,168,168
85,75.7627,1:48:43,91.7127,1800,-9.23733,-0,-105.39,-4234,0
85,76.0832,1:48:48,91.7127,1800,-8.91682,-0,-254.004,-4235,0
85,76.8944,1:48:53,91.7127,1800,-8.10558,-0,-389.097,-3997,0
75,77.219,1:48:58,53.0928,1800,2.21905,0,-352.113,-130,0
75,78.0794,1:49:3,53.0928,1800,3.07941,0,-300.789,-39,0
75,78.7011,1:49:8,53.0928,1800,3.70115,0,-239.104,51,0
75,79.8347,1:49:14,72.973,1800,4.83472,0,-158.525,183,183
75,80.0455,1:49:19,72.973,1800,5.04548,0,-74.4336,277,255
75,80.1152,1:49:24,72.973,1800,5.11525,0,10.8206,366,255
75,79.6839,1:49:29,53.3333,1800,4.68393,0,88.8861,424,255
75,78.9103,1:49:34,53.3333,1800,3.9103,0,154.058,453,255
75,78.492,1:49:39,53.3333,1800,3.49204,0,212.258,492,255
75,78.3041,1:49:45,54.0816,1800,3.30412,0,267.327,539,255
75,77.7983,1:49:50,54.0816,1800,2.79832,0,313.966,562,255
75,77.5529,1:49:55,54.0816,1800,2.55294,0,356.515,593,255
75,77.1875,1:50:0,54.0816,1800,2.18751,0,392.973,613,255
75,76.4692,1:50:5,54.0816,1800,1.46916,0,417.459,605,255
75,76.6895,1:50:10,54.0816,1800,1.68952,0,445.618,643,255
75,76.322,1:50:16,61.0811,1800,1.32196,0,467.651,648,255
75,75.7982,1:50:21,61.0811,1800,0.798203,0,480.954,637,255
75,75.064,1:50:26,61.0811,1800,0.0640182,0,482.021,604,255
75,75.088,1:50:31,60.5263,1800,0.0879974,0,483.488,607,255
75,74.8469,1:50:36,60.5263,1800,-0.153099,-0,480.936,593,255
75,74.8715,1:50:41,60.5263,1800,-0.12851,-0,478.794,592,255
75,74.7766,1:50:47,53.8462,1800,-0.22345,-0,475.07,584,255
75,74.3775,1:50:52,53.8462,1800,-0.622543,-0,464.694,556,255
75,74.1915,1:50:57,53.8462,1800,-0.808548,-0,451.219,534,255
75,74.0267,1:51:2,53.0612,1800,-0.973251,-0,434.998,510,255
75,74.4486,1:51:7,53.0612,1800,-0.551422,-0,425.807,520,255
75,73.5168,1:51:12,53.0612,1800,-1.48324,-0,401.087,452,255
75,73.1801,1:51:18,65.9459,1800,-1.81992,-0,370.755,407,255
75,73.7308,1:51:23,65.9459,1800,-1.26919,-0,349.601,411,255
75,73.1528,1:51:28,65.9459,1800,-1.84721,-0,318.815,353,255
75,73.2411,1:51:33,55.7292,1800,-1.75892,-0,289.499,328,255
75,73.0064,1:51:38,55.7292,1800,-1.99359,-0,256.273,284,255
75,73.1777,1:51:43,55.7292,1800,-1.82226,-0,225.902,262,255
75,72.854,1:51:49,57.4468,1800,-2.14603,-0,190.135,211,211
75,72.919,1:51:54,57.4468,1800,-2.081,-0,155.451,179,179
75,72.8281,1:51:59,57.4468,1800,-2.1719,-0,119.253,139,139
75,72.7703,1:52:5,53.8071,1800,-2.22969,-0,82.0915,99,0
75,73.6411,1:52:10,53.8071,1800,-1.35887,-0,59.4436,116,0
75,73.9717,1:52:15,53.8071,1800,-1.02828,-0,42.3056,115,0
75,74.8814,1:52:20,59.2784,1800,-0.118629,-0,40.3284,154,154
75,75.3619,1:52:25,59.2784,1800,0.361938,0,46.3608,183,183
75,76.1405,1:52:30,59.2784,1800,1.1405,0,65.369,237,237
75,75.7314,1:52:36,54.8223,1800,0.731354,0,77.5582,231,231
75,75.4469,1:52:41,54.8223,1800,0.446938,0,85.0072,225,225
75,76.0029,1:52:46,54.8223,1800,1.0029,0,101.722,267,255
75,75.6202,1:52:51,53.8462,1800,0.620193,0,112.059,260,255
75,75.4845,1:52:56,53.8462,1800,0.48452,0,120.134,262,255
75,74.984,1:53:1,53.8462,1800,-0.0160446,-0,119.867,239,239
75,74.8365,1:53:7,53.3333,1800,-0.163506,-0,117.142,229,229
75,74.8704,1:53:12,53.3333,1800,-0.129555,-0,114.982,229,229
75,74.8738,1:53:17,53.3333,1800,-0.126152,-0,112.88,227,227
75,74.2411,1:53:22,67.3684,1800,-0.758919,-0,100.231,185,185
75,74.2752,1:53:27,67.3684,1800,-0.724792,-0,88.1513,174,174
75,74.3273,1:53:32,67.3684,1800,-0.672684,-0,76.9399,165,165
75,74.7708,1:53:38,55.3299,1800,-0.229172,-0,73.1203,182,182
75,74.6204,1:53:43,55.3299,1800,-0.379616,-0,66.7934,169,169
75,74.8975,1:53:48,55.3299,1800,-0.102463,-0,65.0857,180,180
75,75.8993,1:53:53,53.0928,1800,0.899254,0,80.0733,241,241
75,76.1455,1:53:58,53.0928,1800,1.14553,0,99.1655,271,255
75,75.9267,1:54:3,53.0928,1800,0.926659,0,114.61,277,255
75,75.9048,1:54:9,54.359,1800,0.90477,0,129.689,291,255
75,75.0747,1:54:14,54.359,1800,0.0746765,0,130.934,254,254
75,75.0891,1:54:19,54.359,1800,0.0890656,0,132.418,256,255
75,75.334,1:54:24,57.672,1800,0.334007,0,137.985,273,255
75,74.8715,1:54:29,57.672,1800,-0.128494,-0,135.844,249,249
75,74.8739,1:54:34,57.672,1800,-0.126053,-0,133.743,247,247
75,74.6794,1:54:40,53.6082,1800,-0.320602,-0,128.399,233,233
75,74.5625,1:54:45,53.6082,1800,-0.437454,-0,121.108,220,220
75,74.3561,1:54:50,53.6082,1800,-0.643944,-0,110.376,200,200
75,74.725,1:54:55,54.4041,1800,-0.274994,-0,105.793,213,213
75,74.7132,1:55:0,54.4041,1800,-0.286797,-0,101.013,207,207
75,74.9068,1:55:5,54.4041,1800,-0.0931854,-0,99.4597,215,215
75,74.8288,1:55:11,52.7919,1800,-0.171219,-0,96.606,208,208
75,74.4314,1:55:16,52.7919,1800,-0.568619,-0,87.1291,180,180
75,74.2942,1:55:21,52.7919,1800,-0.705765,-0,75.3663,162,162
75,73.6474,1:55:26,55.102,1800,-1.35258,-0,52.8234,110,0
75,74.0697,1:55:31,55.102,1800,-0.930252,-0,37.3192,114,0
75,74.2094,1:55:36,55.102,1800,-0.790627,-0,24.1421,107,0
75,75.3921,1:55:42,53.5714,1800,0.392136,0,30.6776,168,168
75,76.387,1:55:47,53.5714,1800,1.38702,0,53.7947,237,237
75,76.0969,1:55:52,53.5714,1800,1.09691,0,72.0765,242,242
75,75.9705,1:55:57,52.0408,1800,0.970497,0,88.2515,252,252
75,76.0553,1:56:2,52.0408,1800,1.05525,0,105.839,274,255
75,75.1384,1:56:7,52.0408,1800,0.138428,0,108.146,234,234
75,75.2415,1:56:13,52.7919,1800,0.241539,0,112.172,243,243
75,74.8136,1:56:18,52.7919,1800,-0.186447,-0,109.064,220,220
75,74.6247,1:56:23,52.7919,1800,-0.375343,-0,102.809,205,205
75,74.2649,1:56:28,56.4767,1800,-0.73513,-0,90.5564,176,176
75,73.2062,1:56:33,56.4767,1800,-1.79381,-0,60.6596,98,0
75,74.4152,1:56:38,56.4767,1800,-0.584778,-0,50.9133,144,144
75,76.3867,1:56:44,54.8718,1800,1.38673,0,74.0255,257,255
75,76.8274,1:56:49,54.8718,1800,1.82738,0,104.482,308,255
75,76.8714,1:56:54,54.8718,1800,1.87144,0,135.672,341,255
85,76.1453,1:56:59,100,1800,-8.85465,-0,-11.9051,-3965,0
85,76.2188,1:57:4,100,1800,-8.78116,-0,-158.258,-4077,0
85,77.2002,1:57:9,100,1800,-7.7998,-0,-288.254,-3756,0
85,77.5418,1:57:15,100,1800,-7.45818,-0,-412.557,-3723,0
85,78.5013,1:57:20,100,1800,-6.49871,-0,-520.869,-3390,0
85,79.279,1:57:25,100,1800,-5.72096,-0,-616.219,-3127,0
75,79.649,1:57:30,61.4213,1800,4.64901,0,-538.735,-204,0
75,80.6113,1:57:35,61.4213,1800,5.61131,0,-445.213,-67,0
75,81.1458,1:57:40,61.4213,1800,6.14584,0,-342.783,59,0
75,82.3194,1:57:46,68.6747,1800,7.31939,0,-220.793,235,235
75,82.1932,1:57:51,68.6747,1800,7.19324,0,-100.905,349,255
75,82.1806,1:57:56,68.6747,1800,7.18063,0,18.7718,469,255
75,81.5463,1:58:1,54.0816,1800,6.54627,0,127.876,549,255
75,81.3367,1:58:6,54.0816,1800,6.33673,0,233.488,644,255
75,80.6827,1:58:11,54.0816,1800,5.68268,0,328.2,709,255
75,79.9842,1:58:17,70.6667,1800,4.98418,0,411.269,760,255
75,79.2812,1:58:22,70.6667,1800,4.28123,0,482.623,799,255
75,79.1135,1:58:27,70.6667,1800,4.11353,0,551.182,860,255
85,78.8533,1:58:33,89.0052,1800,-6.14674,-0,448.736,-2258,0
85,78.5837,1:58:38,89.0052,1800,-6.41627,-0,341.799,-2489,0
85,79.0925,1:58:43,89.0052,1800,-5.90752,-0,243.34,-2354,0
75,80.5556,1:58:48,54.9738,1800,5.55565,0,335.934,711,255
75,80.5559,1:58:53,54.9738,1800,5.55587,0,428.532,804,255
75,80.9942,1:58:58,54.9738,1800,5.99419,0,528.435,924,255
75,80.3075,1:59:4,52.551,1800,5.30753,0,616.894,981,255
75,79.1675,1:59:9,52.551,1800,4.16747,0,686.352,998,255
75,78.7613,1:59:14,52.551,1800,3.76125,0,749.039,1042,255
75,78.4771,1:59:19,53.8462,1800,3.47713,0,806.991,1086,255
75,77.8156,1:59:24,53.8462,1800,2.81563,0,853.919,1103,255
75,77.993,1:59:29,53.8462,1800,2.99297,0,903.801,1161,255
75,77.2315,1:59:35,58.2474,1800,2.23151,0,940.993,1163,255
75,77.058,1:59:40,58.2474,1800,2.05796,0,975.293,1189,255
75,76.5049,1:59:45,58.2474,1800,1.5049,0,1000.37,1189,255
75,76.4009,1:59:50,53.0303,1800,1.40089,0,1023.72,1208,255
75,76.1957,1:59:55,53.0303,1800,1.19569,0,1043.65,1218,255
75,75.9804,2:0:0,53.0303,1800,0.980377,0,1059.99,1225,255
75,75.3744,2:0:6,54.1237,1800,0.374435,0,1066.23,1203,255
75,75.5087,2:0:11,54.1237,1800,0.508652,0,1074.71,1218,255
75,75.2786,2:0:16,54.1237,1800,0.278564,0,1079.35,1212,255
75,75.0121,2:0:21,56.0847,1800,0.0120544,0,1079.55,1200,255
75,74.6932,2:0:26,56.0847,1800,-0.306793,-0,1074.44,1180,255
75,74.6613,2:0:31,56.0847,1800,-0.338676,-0,1068.79,1173,255
75,74.4146,2:0:37,55.3846,1800,-0.585373,-0,1059.04,1152,255
75,74.1465,2:0:42,55.3846,1800,-0.853531,-0,1044.81,1125,255
75,74.4605,2:0:47,55.3846,1800,-0.539452,-0,1035.82,1131,255
75,74.1511,2:0:52,55.7895,1800,-0.848946,-0,1021.67,1102,255
75,73.6818,2:0:57,55.7895,1800,-1.31819,-0,999.703,1059,255
75,73.1479,2:1:2,55.7895,1800,-1.85212,-0,968.834,1003,255
75,73.2893,2:1:8,60.6383,1800,-1.71071,-0,940.322,981,255
75,73.3034,2:1:13,60.6383,1800,-1.69657,-0,912.046,954,255
75,72.9639,2:1:18,60.6383,1800,-2.03606,-0,878.112,904,255
75,72.9787,2:1:23,53.3679,1800,-2.0213,-0,844.423,871,255
75,72.688,2:1:28,53.3679,1800,-2.31203,-0,805.89,819,255
75,72.805,2:1:33,53.3679,1800,-2.195,-0,769.306,788,255
75,72.4271,2:1:39,55.4974,1800,-2.5729,-0,726.425,728,255
75,72.6815,2:1:44,55.4974,1800,-2.31849,-0,687.783,701,255
75,72.5609,2:1:49,55.4974,1800,-2.43915,-0,647.131,654,255
75,72.4027,2:1:54,52.7919,1800,-2.59731,-0,603.842,604,255
75,72.533,2:1:59,52.7919,1800,-2.46703,-0,562.725,569,255
75,72.5947,2:2:4,52.7919,1800,-2.4053,-0,522.637,531,255
75,72.4548,2:2:10,54.359,1800,-2.54523,-0,480.216,483,255
75,72.0512,2:2:15,54.359,1800,-2.94882,-0,431.069,415,255
75,72.5465,2:2:20,54.359,1800,-2.45348,-0,390.178,397,255
75,71.6708,2:2:25,54.0816,1800,-3.32924,-0,334.691,301,255
75,71.8267,2:2:30,54.0816,1800,-3.17332,-0,281.802,255,255
75,71.7449,2:2:35,54.0816,1800,-3.25513,-0,227.55,197,197
75,71.8828,2:2:41,56.1224,1800,-3.11721,-0,175.596,152,152
75,72.1401,2:2:46,56.1224,1800,-2.85992,-0,127.931,116,0
75,72.2632,2:2:51,56.1224,1800,-2.73679,-0,82.3178,76,0
75,73.6878,2:2:56,57.8378,1800,-1.31218,-0,60.4482,120,0
75,74.1712,2:3:1,57.8378,1800,-0.828812,-0,46.6346,128,128
75,75.1448,2:3:6,57.8378,1800,0.144821,0,49.0483,175,175
75,75.3883,2:3:12,53.0303,1800,0.388283,0,55.5197,193,193
75,75.6561,2:3:17,53.0303,1800,0.656128,0,66.4552,216,216
75,75.342,2:3:22,53.0303,1800,0.34201,0,72.1553,207,207
75,75.408,2:3:27,54.6875,1800,0.408005,0,78.9554,217,217
75,75.3172,2:3:32,54.6875,1800,0.3172,0,84.2421,218,218
75,75.4542,2:3:37,54.6875,1800,0.454224,0,91.8125,232,232
75,75.2244,2:3:43,55.6122,1800,0.224419,0,95.5528,225,225
75,74.8118,2:3:48,55.6122,1800,-0.188156,-0,92.4168,203,203
75,75.0628,2:3:53,55.6122,1800,0.0627899,0,93.4633,216,216
75,74.8444,2:3:58,54.7872,1800,-0.155624,-0,90.8696,203,203
75,75.1634,2:4:3,54.7872,1800,0.163437,0,93.5935,221,221
75,74.9519,2:4:8,54.7872,1800,-0.0481491,-0,92.7911,210,210
75,74.5898,2:4:14,52.7919,1800,-0.410217,-0,85.9541,187,187
75,74.8945,2:4:19,52.7919,1800,-0.105515,-0,84.1955,199,199
75,74.5841,2:4:24,52.7919,1800,-0.415947,-0,77.2631,178,178
75,74.8939,2:4:29,54.1237,1800,-0.106094,-0,75.4948,190,190
75,74.8762,2:4:34,54.1237,1800,-0.12381,-0,73.4313,187,187
75,74.777,2:4:39,54.1237,1800,-0.222977,-0,69.7151,179,179
75,75.1567,2:4:45,55.6701,1800,0.1567,0,72.3267,199,199
75,74.7077,2:4:50,55.6701,1800,-0.292328,-0,67.4546,174,174
75,75.0037,2:4:55,55.6701,1800,0.00366974,0,67.5158,187,187
75,74.9359,2:5:0,54.3147,1800,-0.0641327,-0,66.4469,183,183
75,75.0265,2:5:5,54.3147,1800,0.0264893,0,66.8884,188,188
75,75.0842,2:5:10,54.3147,1800,0.0842438,0,68.2924,192,192
75,75.0413,2:5:16,52.551,1800,0.0413284,0,68.9812,190,190
75,74.6961,2:5:21,52.551,1800,-0.303871,-0,63.9167,169,169
75,74.8077,2:5:26,52.551,1800,-0.192284,-0,60.712,171,171
75,73.991,2:5:31,60.7735,1800,-1.00903,-0,43.8949,117,0
75,72.9353,2:5:36,60.7735,1800,-2.0647,-0,9.48316,34,0
75,73.4141,2:5:41,60.7735,1800,-1.58587,-0,-16.948,30,0
70,74.0464,2:5:47,29.8429,1800,4.04641,0,50.4922,356,255
70,74.0122,2:5:52,29.8429,1800,4.01225,0,117.363,421,255
70,73.5218,2:5:57,29.8429,1800,3.52183,0,176.06,458,255
70,73.3267,2:6:3,35.5263,1800,3.32668,0,231.505,504,255
70,72.6741,2:6:8,35.5263,1800,2.67407,0,276.073,519,255
70,71.7809,2:6:13,35.5263,1800,1.78091,0,305.754,507,255
70,71.4968,2:6:18,28.7958,1800,1.4968,0,330.701,519,255
70,71.1762,2:6:23,28.7958,1800,1.17619,0,350.304,524,255
70,70.7058,2:6:28,28.7958,1800,0.705826,0,362.068,514,255
70,70.2692,2:6:34,27.0408,1800,0.269188,0,366.554,498,255
70,70.0794,2:6:39,27.0408,1800,0.079422,0,367.878,491,255
70,69.8656,2:6:44,27.0408,1800,-0.134354,-0,365.639,479,255
70,69.7956,2:6:49,27.6923,1800,-0.20443,-0,362.232,472,255
70,69.7399,2:6:54,27.6923,1800,-0.260147,-0,357.896,465,255
70,68.8577,2:6:59,27.6923,1800,-1.14231,-0,338.857,406,255
70,68.3312,2:7:5,27.5,1800,-1.66883,-0,311.043,354,255
70,68.2298,2:7:10,27.5,1800,-1.77019,-0,281.54,320,255
70,67.9762,2:7:15,27.5,1800,-2.02382,-0,247.81,274,255
70,67.8047,2:7:20,27.0408,1800,-2.19528,-0,211.222,230,230
70,67.6415,2:7:25,27.0408,1800,-2.35853,-0,171.913,183,183
70,67.2355,2:7:30,27.0408,1800,-2.76445,-0,125.839,118,0
70,67.4872,2:7:36,26.6667,1800,-2.51284,-0,83.9584,88,0
70,68.1941,2:7:41,26.6667,1800,-1.80588,-0,53.8604,90,0
70,68.7031,2:7:46,26.6667,1800,-1.29689,-0,32.2456,92,0
70,69.5332,2:7:51,27.7778,1800,-0.466782,-0,24.4659,122,122
70,69.9571,2:7:56,27.7778,1800,-0.0428772,-0,23.7513,141,141
70,70.5839,2:8:1,27.7778,1800,0.583916,0,33.4832,180,180
70,70.3057,2:8:7,26.9036,1800,0.305695,0,38.5781,172,172
70,70.2779,2:8:12,26.9036,1800,0.277878,0,43.2094,175,175
70,70.2751,2:8:17,26.9036,1800,0.275093,0,47.7943,180,180
70,70.1774,2:8:22,27.0408,1800,0.177414,0,50.7512,178,178
70,70.3624,2:8:27,27.0408,1800,0.362442,0,56.7919,193,193
70,70.4296,2:8:32,27.0408,1800,0.429649,0,63.9527,203,203
70,70.2903,2:8:38,29.9492,1800,0.290268,0,68.7905,202,202
70,70.325,2:8:43,29.9492,1800,0.325027,0,74.2076,209,209
70,70.1824,2:8:48,29.9492,1800,0.182411,0,77.2478,205,205
70,69.9246,2:8:53,29.6296,1800,-0.0753632,-0,75.9918,192,192
70,69.7041,2:8:58,29.6296,1800,-0.295937,-0,71.0595,177,177
70,69.0976,2:9:3,29.6296,1800,-0.90239,-0,56.0197,134,134
70,69.5727,2:9:9,27.2727,1800,-0.427338,-0,48.8974,149,149
70,69.7176,2:9:14,27.2727,1800,-0.282433,-0,44.1902,151,151
70,69.6834,2:9:19,27.2727,1800,-0.316643,-0,38.9128,144,144
70,69.6799,2:9:24,28.3505,1800,-0.320061,-0,33.5784,138,138
70,69.6796,2:9:29,28.3505,1800,-0.320404,-0,28.2384,133,133
70,69.9231,2:9:34,28.3505,1800,-0.0769424,-0,26.956,143,143
70,70.1909,2:9:40,27.6382,1800,0.19091,0,30.1378,158,158
70,70.169,2:9:45,27.6382,1800,0.168991,0,32.9543,160,160
70,70.1181,2:9:50,27.6382,1800,0.118103,0,34.9227,160,160
70,70.1617,2:9:55,29.5,1800,0.161713,0,37.6179,165,165
70,70.3122,2:10:0,29.5,1800,0.31218,0,42.8209,177,177
70,70.4733,2:10:5,29.5,1800,0.47332,0,50.7096,192,192
70,70.2946,2:10:11,34.0541,1800,0.294632,0,55.6201,189,189
70,69.9359,2:10:16,34.0541,1800,-0.0641327,-0,54.5512,171,171
70,69.9974,2:10:21,34.0541,1800,-0.00260925,-0,54.5078,174,174
70,69.76,2:10:26,41.9355,1800,-0.23996,-0,50.5084,159,159
70,69.8824,2:10:31,41.9355,1800,-0.117599,-0,48.5484,163,163
70,70.0407,2:10:36,41.9355,1800,0.040741,0,49.2275,171,171
70,69.9592,2:10:42,44.1667,1800,-0.0408173,-0,48.5472,166,166
70,69.7562,2:10:47,44.1667,1800,-0.243782,-0,44.4841,153,153
70,69.6872,2:10:52,44.1667,1800,-0.312775,-0,39.2712,144,144
70,69.5342,2:10:57,28.4264,1800,-0.465775,-0,31.5083,130,130
70,69.7624,2:11:2,28.4264,1800,-0.237572,-0,27.5488,136,136
70,69.98,2:11:7,28.4264,1800,-0.0199585,-0,27.2161,146,146
70,70.1479,2:11:13,29.1667,1800,0.147903,0,29.6812,156,156
70,70.0186,2:11:18,29.1667,1800,0.0185928,0,29.9911,150,150
70,70.0057,2:11:23,29.1667,1800,0.00566101,0,30.0854,150,150
70,70.1505,2:11:28,28.1915,1800,0.150467,0,32.5932,159,159
70,69.8241,2:11:33,28.1915,1800,-0.175949,-0,29.6607,141,141
70,70.2297,2:11:38,28.1915,1800,0.229713,0,33.4893,164,164
70,70.319,2:11:44,26.9036,1800,0.318977,0,38.8056,173,173
70,70.2305,2:11:49,26.9036,1800,0.230499,0,42.6472,173,173
70,70.6113,2:11:54,26.9036,1800,0.611252,0,52.8348,200,200
70,70.0649,2:11:59,30.0518,1800,0.0649261,0,53.9169,176,176
70,70.3025,2:12:4,30.0518,1800,0.302498,0,58.9585,192,192
70,70.0827,2:12:9,30.0518,1800,0.0827484,0,60.3376,184,184
70,70.1095,2:12:15,26.6667,1800,0.109482,0,62.1623,187,187
70,69.6252,2:12:20,26.6667,1800,-0.374847,-0,55.9149,158,158
70,69.9176,2:12:25,26.6667,1800,-0.0823822,-0,54.5418,170,170
70,69.8495,2:12:30,27.4112,1800,-0.150536,-0,52.0329,165,165
70,69.8913,2:12:35,27.4112,1800,-0.108658,-0,50.222,165,165
70,69.7007,2:12:40,27.4112,1800,-0.299263,-0,45.2342,151,151
70,69.5843,2:12:46,27.4112,1800,-0.415726,-0,38.3055,139,139
70,69.4752,2:12:51,27.4112,1800,-0.524765,-0,29.5594,125,125
70,69.8539,2:12:56,27.4112,1800,-0.146072,-0,27.1248,140,140
70,69.4048,2:13:1,28.4264,1800,-0.5952,-0,17.2049,109,0
70,69.9443,2:13:6,28.4264,1800,-0.0557175,-0,16.2762,133,133
70,70.4365,2:13:11,28.4264,1800,0.436531,0,23.5517,163,163
70,71.1189,2:13:17,26.6667,1800,1.11885,0,42.1993,213,213
70,70.8949,2:13:22,26.6667,1800,0.89489,0,57.1141,218,218
70,70.4829,2:13:27,26.6667,1800,0.482895,0,65.1623,207,207
70,70.1982,2:13:32,28.2051,1800,0.198196,0,68.4656,197,197
70,70.2671,2:13:37,28.2051,1800,0.26712,0,72.9176,205,205
70,70.0792,2:13:42,28.2051,1800,0.0792084,0,74.2378,197,197
70,69.8656,2:13:48,28.2723,1800,-0.134377,-0,71.9981,185,185
70,69.8443,2:13:53,28.2723,1800,-0.155739,-0,69.4025,182,182
70,69.5986,2:13:58,28.2723,1800,-0.401375,-0,62.7129,164,164
70,69.6715,2:14:3,30.2083,1800,-0.328537,-0,57.2373,162,162
70,69.6787,2:14:8,30.2083,1800,-0.321251,-0,51.8831,157,157
70,69.436,2:14:13,30.2083,1800,-0.564026,-0,42.4827,136,136
70,69.6065,2:14:19,28.4264,1800,-0.393501,-0,35.9243,137,137
70,70.1105,2:14:24,28.4264,1800,0.11055,0,37.7668,162,162
70,70.1123,2:14:29,28.4264,1800,0.112259,0,39.6378,164,164
70,70.0637,2:14:34,27.8351,1800,0.0637283,0,40.6999,163,163
70,69.718,2:14:39,27.8351,1800,-0.282028,-0,35.9995,143,143
70,70.2678,2:14:44,27.8351,1800,0.267807,0,40.4629,172,172
70,69.8845,2:14:50,26.9036,1800,-0.115517,-0,38.5377,153,153
70,70.0896,2:14:55,26.9036,1800,0.0896454,0,40.0317,164,164
70,70.2076,2:15:0,26.9036,1800,0.207565,0,43.4912,173,173
70,70.2194,2:15:5,46.2585,1800,0.21936,0,47.1472,177,177
70,69.8309,2:15:10,46.2585,1800,-0.16906,-0,44.3295,156,156
70,69.9382,2:15:15,46.2585,1800,-0.0618057,-0,43.2994,160,160
70,69.9976,2:15:21,26.9036,1800,-0.00237274,-0,43.2599,163,163
70,70.0523,2:15:26,26.9036,1800,0.0522614,0,44.1309,166,166
70,70.3012,2:15:31,26.9036,1800,0.301231,0,49.1514,183,183
70,69.9365,2:15:36,28.0612,1800,-0.0634766,-0,48.0935,165,165
70,70.0462,2:15:42,28.0612,1800,0.0461578,0,48.8628,170,170
70,70.0571,2:15:47,28.0612,1800,0.0571213,0,49.8148,172,172
70,70.0582,2:15:52,27.2727,1800,0.0582123,0,50.785,173,173
70,69.9122,2:15:57,27.2727,1800,-0.0877762,-0,49.3221,165,165
70,69.995,2:16:2,27.2727,1800,-0.00497437,-0,49.2392,169,169
70,69.8085,2:16:8,28.5714,1800,-0.191498,-0,46.0475,157,157
70,69.5463,2:16:13,28.5714,1800,-0.453651,-0,38.4867,137,137
70,70.2019,2:16:18,28.5714,1800,0.201942,0,41.8524,171,171
70,69.8779,2:16:23,28.0612,1800,-0.122108,-0,39.8172,154,154
70,70.8195,2:16:28,28.0612,1800,0.819496,0,53.4755,211,211
70,70.3293,2:16:33,28.0612,1800,0.329254,0,58.9631,194,194
70,70.2802,2:16:39,29.1892,1800,0.280228,0,63.6335,196,196
70,70.1292,2:16:44,29.1892,1800,0.129227,0,65.7873,191,191
70,69.7732,2:16:49,29.1892,1800,-0.226776,-0,62.0077,171,171
70,69.5915,2:16:54,27.6382,1800,-0.408478,-0,55.1997,156,156
70,70.0117,2:16:59,27.6382,1800,0.0116577,0,55.394,175,175
70,70.1511,2:17:4,27.6382,1800,0.15107,0,57.9119,184,184
70,69.4345,2:17:10,30.2083,1800,-0.565491,-0,48.487,142,142
